"com","calls_ratio_var","sms_ratio_var","vol_ratio_var","calls_entropy","sms_entropy","sms2calls_ratio","calls_isolation","sms_isolation","og_calls_work_ratio","og_sms_work_ratio","og_vol_work_ratio","ic_calls_work_ratio","ic_sms_work_ratio","ic_vol_work_ratio","og_calls_peak_ratio","og_sms_peak_ratio","og_vol_peak_ratio","ic_calls_peak_ratio","ic_sms_peak_ratio","ic_vol_peak_ratio","og_calls_week_ratio","og_sms_week_ratio","og_vol_week_ratio","ic_calls_week_ratio","ic_sms_week_ratio","ic_vol_week_ratio","dist2d","calls_dist_mean","sms_dist_mean","calls2d_ratio","sms2d_ratio","calls_ratio","sms_ratio","vol_ratio"
111,0.772345041104443,0.0673275714147444,1.01188111824306,7.16645076825434,7.03457713672397,0.642984314061966,1562,1418,0.0263352552405881,0.029026054826838,0.00275651260418411,0.0418802979716702,0.0208123139987432,0.00204736548830151,1.0970422101853,0.848482139529119,1.30097229516227,0.818547409079897,1.56335837422262,3.77101351442019,0.283766205557076,0.276483348465275,0.286802129681354,0.297683379579296,0.295075688434926,0.278714923400961,155.112000073663,71.3400423504727,105.232166320296,0.0793469751014512,0.259647647926022,1.6825196438085,0.811985353772286,1.45774838316604
112,0.132230788070074,0.253150589267923,0.00751364446996646,5.29585802650206,5.63272604883994,0.35666183193126,1596,1415,0.00516685838893279,0.0423495281558365,0.00404785168186957,0.015173857108608,0.0131652148105115,0.00421118520933764,1.06962188116265,0.367736004257996,0.933277010237551,24.9615221987315,1.9827725240085,0.810971956190757,0.298230486841184,0.261949346867161,0.268217901761671,0.267937169997603,0.293625146422245,0.269621019271792,197.911163420532,46.587298359516,102.164384639666,0.0194475343924306,0.185713113478964,1.47437744345715,0.703612959039659,1.03037022895429
113,0.381481680330451,0.214732108757311,0.257423004943218,5.72057327559845,6.3161699626709,0.499041137454569,1582.5,1401,0.0153271972668018,0.0201198289883595,0.0039328201710103,0.0423824402608821,0.0213352574791074,0.00469312831663282,1.81137125119892,1.20794720547893,0.824258032555789,0.79973225727065,2.58308452053734,0.625499291631635,0.281959635165679,0.289510396767944,0.289695430669501,0.285402089137032,0.294716018611521,0.280692178573038,200.509809651301,54.0745063121857,154.561010619685,0.0348954580550274,0.315623579932333,2.10152724530677,0.912406705934571,1.01892269272403
114,0.204759968404935,0.142987004424074,0.404357298774123,7.51141057328947,6.84144432767549,0.449817777836569,1581,1448,0.027016270338448,0.0312729455598868,0.00205963300774189,0.055307845580319,0.0345283909908853,0.0044080063653795,1.06033531377084,0.651457198686235,0.663537786607069,0.845030778134372,0.51612286591558,0.545108617746328,0.2619041769893,0.313749621318033,0.363645141074346,0.202438133745561,0.246582771423941,0.272634645037201,188.202340546488,75.3481783148216,148.700498570506,0.0634550932242323,0.153881668344802,2.49695482317055,0.763838677110518,1.62800553281395
115,0.0672981833601856,0.554151130662744,0.54925700799748,7.17119423093336,7.52440896058706,0.637798462152006,1588.5,1501.5,0.0198425616867211,0.019316026906535,0.00291132136851116,0.0476199075798282,0.0297485687364156,0.00365415127601029,1.31748266600164,1.23463622483501,0.913640980917118,1.01601202692479,1.48591477614153,1.04085170352152,0.278040953980155,0.292793712632521,0.290337922686039,0.271317035819827,0.279821247387366,0.277897487662878,177.45714668831,78.1102240143651,127.822302641023,0.0944297298606807,0.387852053825416,1.81363946359483,0.987527565708915,1.29705952312453
116,0.0327818544594237,0.381106828675876,0.00752028571737415,6.41233133013703,7.14972444341853,0.529251689367565,1597,1528,0.00743288469229688,0.00898345458218869,0.00372407974878726,0.00379651191292662,0.0184960778885551,0.00182108671739216,2.06395936070346,5.93291984732824,0.0884144961387689,2.16763129689175,0.217514329246173,1.58264255910987,0.307217364046134,0.276309922820309,0.27577496262036,0.283579614409022,0.27299398704158,0.280490167794067,167.876285658002,62.3419422076607,95.8569576529436,0.0699664620453715,0.208793036337475,1.18154103762746,0.976236659491402,0.845548961066886
117,0.00485894603561648,0.344376000409721,0.00223819067862567,6.46160402315877,6.66089648765418,0.499704289497648,1600,1530,0.00685521824706596,0.013635688945072,0.00392894371838938,0.00296869959988659,0.0161052736593209,0.00299942533684418,1.03755511149174,1.58077065579844,0.642276805911627,4.50515047465159,2.24297552945116,0.856639449935539,0.313597238383419,0.281487093748726,0.275474778245889,0.287072340572885,0.296403889075101,0.27858611386787,190.404727677944,62.2822686812619,117.744213571326,0.04534577200352,0.331353820663296,1.22786808577373,0.932355751946454,0.867861546336739
118,0.0706947224911958,0.252009189311738,0.00387851114104978,8.33699643232363,6.60426415660595,1.25101606472931,1566,1375,0.0317513022184407,0.0150525929306431,0.00257007718140351,0.00635590562417622,0.0426322243337309,0.000411820555354215,1.12970727926711,1.45658698126876,0.797828483773549,0.313000984390381,0.389288597199312,3.81635952150016,0.3626012548336,0.29449663474547,0.275124218117906,0.278716983084895,0.313178000180986,0.277530067534864,134.312966202059,114.040156963455,129.000300330613,0.224552897586586,0.369375919976605,0.425056395443201,1.37911782320063,0.856132913469545
119,1.24251993038027,0.0322941672913498,0.0999332274511603,7.92226344935783,7.64613628894542,0.548909154296409,1593,1475,0.0367830197852363,0.0417445228672841,0.00269175967463294,0.0449840173481844,0.0378533546733231,0.00126654979173198,0.530679536327127,0.507183528790678,1.22523489932886,1.34150447494546,0.715253620992667,1.07937556785331,0.272495645011474,0.342864625625624,0.311268865615895,0.275859756684362,0.289002133940675,0.291893912485788,114.49756439363,78.6909938886411,98.4687159346611,0.108666559241296,0.405869748367046,1.94192740708444,0.664476525165931,0.596526781206145
120,0.0579609812554776,0.0285690179328855,0.001557255022065,6.91788606382584,4.45698033541557,0.759261282772222,1604,1589,0.0240901077329742,0.04089268483074,0.000890495143063954,0.00897060778781925,0.0370557234779039,0.000514717869936408,1.87044576897246,0.96875,7.04029442294989,1.82551793704575,1.31887735777593,2.22976951245782,0.363308431682499,0.292318175981571,0.279998766161823,0.289491148128076,0.29460550439233,0.283379943732477,146.614504657921,70.0439467439773,72.5281577986092,0.127820634334881,0.148211442506612,0.49941798697444,0.695986911495091,0.82690675912487
122,0.0239866501095103,0.378652452388574,0.0102049732118616,7.78514290979322,7.45824534328606,1.56541704337588,1543,1325,0.0182426778242678,0.106004341005308,0.00696350681406112,0.130862347917121,0.0635840882139133,0.00942917979182114,2.45474613686534,0.499985211038481,0.806297656346506,2.25714715618417,1.5115760111576,0.678737374217273,0.296625386345956,0.284644230975867,0.284722716029487,0.361540185492759,0.268675715491225,0.305775686036429,110.919816341803,68.4075541532953,86.1566977794835,0.0829210303040519,0.241937527748036,0.730074571650493,1.15747180974211,1.13039660570555
124,0.150750434682052,0.0165277092644473,0.0201671520647652,6.93552635788381,6.82838420229981,0.918905686867162,1607,1589,0.0359125668230776,0.0374436926605037,0.000807894541815276,0.0095980797788308,0.0383365390992903,0.000739034886692964,1.72078421841455,0.88612251153761,2.21025673058904,1.67700576000771,0.754893021745376,1.69498069498069,0.283205076563543,0.285802229496196,0.282253981658453,0.292130593161835,0.288879532656176,0.289481235537541,130.157360915866,74.8643810821152,77.1419655059965,0.136153717221516,0.27563140031123,0.782623121759238,0.950890553408521,0.943049058124831
125,0.366024781691366,0.607109643731371,0.466052196887389,6.79845417594586,7.66854903096057,0.891107076743073,1582.5,1457,0.0234921064784806,0.0100961265016759,0.00245726020603086,0.0362660432729539,0.033805075776767,0.00360882463544265,1.39244165613229,2.33970334152693,1.84036095046241,1.33178799480864,1.16635353032541,0.954188692277228,0.276515233723007,0.279217429906372,0.26499479052126,0.313965243021028,0.28687758333641,0.28669495479293,145.048230165111,59.8499758702992,114.253995419859,0.0640542630951355,0.32632424128926,1.49759020309337,1.2499780775657,1.3760323838409
127,0.0621194931199967,0.0668903008794769,0.0855758793544596,7.34747609345516,7.70406863434523,0.408506670103462,1570,1409,0.0194990626984851,0.0329938177605202,0.00319486064799948,0.0260802740607259,0.0185561977294909,0.00277501637930282,0.873281618210169,0.603909571286404,0.815819030362714,1.29016722013962,1.63606352100444,2.37832597461002,0.294602291027703,0.3001523318047,0.302563177849428,0.279568312579994,0.292471212171655,0.284390079784119,144.54495123041,70.2971995751303,119.004927081254,0.111437501458668,0.459038241184163,1.38671188484978,0.665062537598038,0.866462620648022
128,0.00834734432371721,0.0718621840248373,0.0192481473306628,7.01287397698244,7.35185070102381,0.283243894253941,1595,1518,0.0014630491624912,0.045279809336162,0.00473709915243363,0.0245328432775474,0.00889485991941225,0.00255004861380937,2.86416832669323,0.391764903693463,1.09082652134423,0.908963651520156,3.16875655464867,0.973286812408003,0.285399044033498,0.291513337170492,0.267118849076216,0.282933703298251,0.298444987017998,0.283267600739028,158.313941675684,62.258957986789,124.572503321577,0.0967299878578652,0.48908846386946,1.4512975992652,0.530085088696866,0.542055013855843
129,0.0677572457827228,0.0272871417402353,0.029174606157542,7.13762882466339,6.92867588196066,0.536824860577648,1594,1503,0.0269070327077302,0.0387287138851054,0.00487994527149366,0.0455615275791462,0.0055991450571332,0.00494848421673968,0.455481490298774,0.791242708410249,1.34157558552165,0.467565846872126,5.26597294484912,1.13874941420633,0.27323028466588,0.290323804935517,0.348676232332011,0.260317433978224,0.286580120066496,0.269536622130132,145.036100237074,64.3671374456088,91.736200432005,0.118524028961061,0.368111126846718,1.85619073051724,0.73704027411149,0.792977983852172
130,0.0901709589478762,0.163536571870923,0.0830555738358182,8.10699355950643,8.0613383052128,1.29398989612306,1581,1368,0.0372011125617301,0.0121872836812419,0.000760814410782002,0.0110947625823796,0.0272148598363596,0.00100714105449877,1.08853330479147,3.20427001569859,3.46972117339529,1.32875813817899,0.254206719930745,0.880389733149131,0.357248566725322,0.264742838944351,0.256256810661766,0.292590831327221,0.292142187014013,0.279211922531049,142.318317942848,68.7696591991712,116.103732611882,0.124834867533118,0.435212224198957,0.443823757956052,0.905766829355589,0.845300608354089
131,0.440908737982386,0.214118392760292,0.148897613685488,7.02343344657078,6.62731228581794,0.669065089575876,1572,1392,0.0411001983050346,0.0440287047762061,0.00424304219937307,0.0611076256130879,0.0496375582506984,0.00455452521249934,0.982094060117935,0.834385993786903,1.34685464790107,1.38923413878452,0.562705383282548,1.31028797116454,0.301415029215544,0.275857610259228,0.294466162280526,0.284911564172289,0.276276974018002,0.286795934930628,155.777461573764,55.2093581235205,105.375307189811,0.0832228030570842,0.445186666269151,1.03877031323107,0.875547747000596,1.13359413953212
132,0.218256206158912,0.0284036830348039,0.0405285702099078,7.60731608824548,7.13738279964946,0.431409158445599,1554,1262,0.00451506771657339,0.0414410602525518,0.0045382635308448,0.0343556844647016,0.00963161277349094,0.00339474553258473,1.75743573055646,0.641057376422951,0.631719716225957,1.14977000919963,2.85428510365463,1.02758211082734,0.276341465144982,0.263909980591076,0.298186985437389,0.294509422909314,0.282545908544306,0.281608695007247,175.327485755272,65.4949097304876,127.068834683802,0.0540704624236812,0.371934528500572,1.20581400704675,0.776248053733209,0.927275881945085
134,0.855036391817425,0.317330426069921,0.344263832535434,6.37832434115693,6.82695118197948,0.636198907715353,1581.5,1300.5,0.0215671470872035,0.015404834080035,0.00185416176071281,0.0463943432957882,0.0433945688010836,0.00311380765236161,10.138222326465,1.11720684256029,1.67778839418018,0.542567214513467,0.576015906104152,0.852597374460145,0.270125390522008,0.286209000155842,0.319568577194619,0.243382371740929,0.263523595984357,0.271535236407877,180.611907778717,51.2567028488786,127.565945552164,0.0298594584651472,0.347180201690992,2.08708860520751,1.21222056917235,1.16003143243939
135,0.146001511109925,0.138867926399236,2.1786166249509,6.19238589789088,7.11410671450598,0.443597167439106,1590,1451,0.00968903693550806,0.0303699026714987,0.00261667954291417,0.0408532082149399,0.00458996952701925,0.00491177356930159,1.77216163503008,0.724493910799258,0.698184913806208,0.789332793984676,5.44310602289696,0.596226833596215,0.270819740959423,0.283760708050329,0.30802022188094,0.264115353381563,0.28749147857674,0.285950078689563,207.862649246705,55.1498888647034,132.481598542111,0.0457170738593567,0.315448496816624,1.82988692739462,0.750987309729455,1.50878706235856
136,0.364331319104004,0.208175897061424,1.01013456049342,7.39729733045773,6.84615684055836,0.562419294528735,1599.5,1493,0.0263746571189553,0.0208504607317162,0.00161673088239851,0.0349054449536805,0.032165927754071,0.00214335988884929,0.77722422406216,1.36794853560145,4.33484596473036,0.797415947271469,0.896773685654885,2.02207779218971,0.277500392099459,0.283527806258251,0.293714458252163,0.26391503960456,0.277034091924858,0.304331690841875,194.216853116879,97.2171424957419,130.304103650835,0.0580761500612169,0.224221212531059,1.35242224696018,0.805308740624309,1.19181547862184
137,0.555117951150979,0.401130127670827,1.37986900879979,7.81544818619499,6.23197007917134,1.1884400605094,1597,1522,0.052682365681563,0.0275968223345147,0.000576567371413131,0.0409333147204498,0.043957084932804,0.00139323051397865,1.05307314826807,1.3725073056692,0.772762167971749,0.915629480929166,0.397736013537767,0.39143139529887,0.254936140671713,0.274332145331948,0.277900977721103,0.298073479849097,0.272832255319901,0.285302301116922,207.501217264101,85.4287527949769,189.184834174246,0.0890857568142732,0.477458432451116,1.09743642211823,0.867090378273767,1.1154177120339
138,0.0602454116044427,0.0407341553755275,0.0539755686668517,6.85227851006824,5.49794673861738,0.917053830787771,1609,1582.5,0.0399915332250822,0.0268734890289183,0.0022443267962231,0.0153591571202882,0.0334047515815584,0.0015863945041483,1.27642465937698,0.895148575100828,1.09001054664525,0.8909524917017,0.494747897797786,1.36213416451907,0.346865310530061,0.294177213872411,0.253067610544192,0.280165932578905,0.289578769460669,0.262452600939574,223.00962699957,78.1357438884684,100.885644007805,0.080795586866439,0.180960583439385,0.810599823282322,0.779785482679458,0.981742543847121
139,0.0106800841392701,0.0726877514684148,0.00212674334543171,5.84485737492369,7.63074788125539,0.403181063670823,1590,1437,0.00352939104572239,0.0194237399250362,0.0043462540060304,0.0244079854252821,0.00313862855733029,0.00418083280464946,2.62198217342542,1.27665603967411,0.953449120705613,0.384030183077684,6.47641950567802,0.866087288127089,0.28116260660334,0.291875452189974,0.270836679677095,0.275089244589347,0.277761097024888,0.275524312374509,222.789690648202,54.1911989933714,159.170884374484,0.0334080408354044,0.302283887606041,1.48909835323245,0.739731787184992,0.879353357827936
140,0.0466073427371519,0.226848348927881,0.152310648639072,6.17825885284048,6.85907200089871,0.427359264535166,1596,1516,0.00176262713065153,0.0262250939000156,0.00465238947303025,0.0336764294293491,0.00970041174757437,0.00437851827003047,1.26539063993691,1.17049997422244,0.849375387719231,0.725418106685843,2.26535192076452,0.762062033335861,0.274901602506959,0.293572732883472,0.286777737267078,0.276396999779948,0.296704522150636,0.270584622611355,237.305386953665,67.0803965838281,139.53532366547,0.0497972320729979,0.262728567274184,1.56413772115344,0.797018052541473,0.805225935446196
141,0.200726649001437,0.183853996057894,0.0213215749195914,5.133155351886,6.11489358728485,0.700747899797052,1595.5,1431.5,0.024721734110122,0.0304159771568125,0.00340387186816297,0.0359134122839835,0.0166425306666998,0.00336368997587732,1.29273836862038,0.889932249782197,1.0399394410311,0.73435704644887,3.22770817369893,0.601233530580375,0.269145967544325,0.308616888309551,0.2892626299997,0.273420176108852,0.28266012468993,0.271975605361692,239.394203010787,101.930567431028,204.357803684518,0.0538911969664583,0.261754054541245,1.37900656168011,0.709422534263405,0.933595750309222
142,0.0190792488673537,0.475442318009976,0.0168925418635586,5.93470162230198,7.66844086748553,0.393851495437173,1594,1505,0.00425459587856997,0.0409532985441589,0.00495791165132272,0.0339090462652281,0.0124832442290327,0.00426943777731911,1.54499126383227,0.728840919161866,0.901355052443998,0.590985439215119,2.03845716236204,0.805708360619952,0.280160206068137,0.277872445103272,0.273659749402745,0.283314522034734,0.272287821358417,0.28506940631655,253.173285471333,70.7686271926304,175.641155130994,0.0507993667334977,0.285255667415751,1.53219231929459,0.768450300607023,0.782356275426216
143,0.033394370781669,0.0966526647128137,0.0155205945652664,5.6761294724408,6.5594400260982,0.362359080055961,1594,1471,0.00460206296700701,0.0353243815641532,0.00447766844407099,0.0334754614030544,0.00453514845105053,0.0044595751784547,1.43379142207732,0.959816878462066,0.877362199669233,0.953067046966224,7.23470230658199,0.891362479392067,0.270138643346305,0.315531705443637,0.264267455750187,0.258391499587862,0.281923679319897,0.260692015750825,278.163370437701,74.4349510165532,196.802979386219,0.0328918172925908,0.419861786818581,1.56593796305513,0.618643277265369,0.967318613558154
144,0.154085358719583,0.284427405356892,0.0190689179753459,6.63590106773944,7.36657855200009,0.512826625892755,1603,1548,0.0176111582356306,0.0238554503383609,0.00126883850003842,0.0142295716902315,0.0405205414625102,0.000757880908108224,1.53349380868736,0.789795663573182,1.14980230404456,0.858292707698558,0.765304301267178,1.07225570315212,0.290651778812011,0.289487966612962,0.285760656138711,0.283777859608637,0.282974224870165,0.283982167280343,262.230913517885,84.4842019601206,170.940782027132,0.0649281198133392,0.316293668413674,1.02373257479268,0.889163938277202,0.935636371985949
145,0.0952628664153691,0.663705798316347,0.00631262761650932,5.90612275992486,6.52606504162697,0.556037217313279,1516.5,1276.5,0.192181494801536,0.180425665110995,0.0118761314578451,0.253903146369451,0.221528500182627,0.01948437999531,0.875191746459002,0.607047009203424,1.44623422572186,2.00321453762221,1.62981339380434,1.34537534547881,0.297964102637806,0.27555883586308,0.280887087271793,0.327563438056337,0.293959026121689,0.334350505037431,277.159243167578,77.9792355772745,199.320941621007,0.0634895220628603,0.341370433640408,1.18880743289302,0.818610432986244,0.90630514504107
146,0.0739675347118052,0.122410618250319,0.00138287249715039,5.6061607147429,4.8971679270695,0.513719456857782,1597,1514,0.00818884232925574,0.0364047133386756,0.00373424274381861,0.0036570502673016,0.0116195409531624,0.00285029569246764,1.58685149515299,0.59582756364411,0.667043162565551,1.98047559449312,2.75935068525613,1.5507541385653,0.330956191073549,0.271459896554236,0.253458285404406,0.282419210647046,0.307695261343678,0.262201389872567,309.443066477305,86.6290831315341,174.3194017178,0.0395684512042263,0.104229571381361,1.08078687555179,0.801645689190748,0.945287512572817
147,0.0350080589520704,0.435534828267973,0.0163538029065726,6.39776914565362,7.46126911193452,0.326321103173022,1600,1521,0.00394627406601763,0.0454393666709203,0.00503320143358547,0.014876124524431,0.00961803452979481,0.00424240567812853,0.842823712948518,0.49224945644523,0.644215832183633,17.0710209258085,3.01058250174054,0.637357140108516,0.291924724596833,0.275401049909574,0.253137351882896,0.27538414820147,0.297046276549347,0.271382870813316,285.093906319792,89.9877000223975,217.40159166269,0.0724008824034729,0.359944043580542,1.43323808613499,0.646412511835879,0.745993623087427
148,0.0288018901163272,4.9838522956977,0.0141358501816272,6.14791520356532,6.18466177883537,0.387924034250113,1587.5,1443.5,0.024634624211175,0.0340052039098912,0.00481298373635806,0.0322877658515238,0.0504242833427608,0.00454659408218074,1.59862897932068,1.72282552735645,1.34753256455478,0.78736984384567,1.05385843663456,1.81289651436876,0.285924321881622,0.295575964861596,0.272859087461442,0.277016777797995,0.282887583058589,0.27822488283422,245.872083205805,76.9562647139558,158.728240811959,0.11300691457758,0.317866836621138,1.51113341886173,0.841254488644091,0.975365745512752
149,0.0692278759857309,0.14552321250314,0.0292097442872585,6.5244340771464,6.77177730637909,0.841800674680739,1582,1379,0.032730680805611,0.0272252095621523,0.00411602472139834,0.0113854641979642,0.0215709382499666,0.00260960019527663,1.10588180850572,0.603930804840413,0.482122081749787,1.18781347026511,1.99781301257518,0.987906174139393,0.288810106913614,0.267718243628588,0.269901289443983,0.272517001579502,0.297130508820586,0.270106674039334,233.595918698392,63.2628795398817,163.566736766216,0.0397456179083608,0.314620443846792,1.15148781169181,0.921148856610214,0.997463172748076
150,0.163792517731651,0.0871192923032529,0.014058652272048,6.40848106957912,7.128292275224,0.490958950139335,1594,1418.5,0.0182452159846775,0.0281931278766056,0.00348887967575694,0.0369383061661284,0.0241279469626348,0.00351392914399668,0.906587383417799,1.11672848609953,0.908804673814482,1.19140936659107,1.80890104005435,0.944711795755519,0.291251902052018,0.27578035677171,0.273154567615728,0.272637610783736,0.281674121662644,0.27386214371096,271.363480617925,78.9450449391159,151.700627413457,0.0316814287813597,0.227381746742922,1.66815680336243,0.740434032462122,1.03375399974768
151,0.0383423940459233,0.464307567058087,0.0129524913561422,7.35604388086296,7.21367325469566,0.372957077866634,1603,1532,0.00408546059852725,0.0345272904114033,0.00474154670108823,0.0355151564725247,0.0110229858079667,0.00377009107191085,4.0537084398977,0.364201242734015,1.011463009655,0.455187221079374,2.76214711383705,1.48779212631359,0.29369607290956,0.288202363629158,0.300842461642405,0.309801200506019,0.287567226040226,0.296877858613057,188.184133046274,69.8615074172667,129.818779102269,0.0795417884087164,0.396586347467509,1.73404558987156,0.776313400284204,0.768262232399393
152,0.263628698712789,0.00686965178543158,0.672337018722649,6.77812631884052,6.29651923771253,2.50882882721904,1605,1595,0.0750486299000301,0.0382397659141111,0.00053101677527406,0.0208454585727594,0.0105955350788699,0.00123777778358338,1.02047592695075,0.726287727612871,2.59926371898608,1.41430380781173,11.0038741670541,1.59366129548607,0.345594173247028,0.282648818738742,0.27063625611681,0.325988010900653,0.284114406602277,0.306479316138534,166.677748881341,69.9792764714431,90.8907443740875,0.121014549782373,0.305923957223878,0.339879022585083,0.745060792289718,1.12603440875816
153,0.248533694303245,0.122424249634681,1.03313438952876,6.58841752780147,6.73596302552338,0.726223686897394,1568,1372.5,0.0302787384089759,0.0374400010020377,0.00218247599197598,0.0370913022406752,0.0283774316839055,0.00219356180069758,1.08147807905062,0.744399981566117,1.19335629110639,1.06061374705135,1.19903382434712,1.69321572319489,0.287847025324598,0.285364427826816,0.278203730129971,0.279663780046408,0.291804634593814,0.282117993908721,177.625769428404,51.2864932308255,102.201086371944,0.0495380840980803,0.226337084866119,0.879461447815856,0.671952060037036,1.22326969370558
154,0.00900195822570665,0.0606675970323777,0.00636461908702562,6.9002629731753,7.41214441024177,0.496929545398333,1599,1556,0.0039329902184391,0.00774148267585333,0.00403905925230924,0.00467686160534099,0.014687938341595,0.00286612082761273,2.16745558834995,5.28976624857469,0.993697109969932,1.50554938956715,1.36147999426359,1.33335158142527,0.290529311965827,0.276889918006437,0.26302440905158,0.278125475574494,0.322124214845178,0.276914377939652,146.060114928091,55.6352341314812,98.20805031246,0.111870232119408,0.345151684372316,1.32088582572966,0.88313927835585,0.803886980181865
155,0.0185435872570242,0.115209307262399,0.0124185738023409,7.74742636847271,6.34839647040926,0.462235884484378,1577.5,1480.5,0.00358270971219416,0.0195567549770443,0.00494405044153405,0.0198712171822311,0.0163480534388794,0.00271366209691976,4.67599493765977,2.34577747267379,0.889861407575372,3.49937446707967,1.94915703934237,1.49703066786264,0.280229740697847,0.279400421300048,0.274257637969296,0.286135717112877,0.289139636902966,0.284357617618403,156.822867906392,76.4348003360072,110.591923883524,0.138456359745257,0.296106873385806,1.40242036126286,0.930701809985272,0.638385669509828
156,0.170850140936836,0.143915799909605,1.22560318878479,7.18678830099448,6.69664829537396,1.29946291985007,1597,1541.5,0.0451654576348035,0.0445793904234817,0.00226714992350472,0.028681050717414,0.0441422564025415,0.0023218908096284,1.90519279096074,1.08777112677374,1.81107949380057,1.74839362186998,0.670800568155059,1.23090426092891,0.32663545895345,0.289833725196532,0.279232518574999,0.284521340836546,0.293710077094291,0.276116275113924,136.724136723441,61.9396572024576,100.587849280454,0.149719324118804,0.498783576515271,0.570849007225073,0.704940816323787,1.09104509727317
157,0.04508081336819,0.183538404801086,0.0264478053465884,7.46154933289064,7.91026330314128,0.514736049826891,1607.5,1596,0.0131677812322018,0.0297963899118451,0.00272442364240352,0.0181950170100644,0.0300706956450291,0.00238005500952062,1.64234327811986,1.939919684194,2.01216287272383,1.1769702162049,0.482521634287208,1.28839315921724,0.265452650850617,0.302270849253266,0.284432373927652,0.288753749526749,0.298506676920187,0.292870041466543,148.65946611951,67.1398163991549,105.568059540349,0.142021198006065,0.309595987268754,0.985094220847213,0.84951190510014,0.760567641055751
158,0.0155734076692988,0.0136147590373342,0.071083494668575,7.77055889403746,7.5948989461572,0.610482362605674,1606,1581,0.0313088296651986,0.0387175404121398,0.00479379120986198,0.042784923694586,0.00628354334973821,0.00465504569940503,0.199973964548393,0.643137592067177,1.50318258927924,0.805222434687908,3.78681594881755,1.09287115761936,0.276345089681072,0.29160097576401,0.292063927264147,0.278616400196253,0.282732415005902,0.284192546921861,168.489797165516,69.0718497206573,112.223132053934,0.116604112875624,0.255528310629967,1.64791612265144,0.729108412325933,0.827548311747266
159,0.0372507799978896,0.618770927828686,0.0424994008347978,7.87861889860548,7.21678811428748,1.61054746988663,1595,1484,0.0395618810518351,0.0154067293732124,0.000886495185091212,0.00894201788340206,0.0388021954481264,0.000710186253934594,1.5593813134056,2.3210601076555,1.80333089570899,0.977168215583497,0.444740542131249,1.45671206225681,0.346131905669277,0.288670265153284,0.283432130408148,0.279815536555399,0.305901254749768,0.281171493484103,177.518091310865,73.7151581953253,115.781477229739,0.0952830005788239,0.225516973216438,0.372145905798085,1.18024949408606,0.863912616697404
160,0.0463453838284238,0.0219596248224177,0.0195455814044345,7.28681125629494,7.31694139657631,0.679996487598835,1609,1596,0.032209018890539,0.0344847518148353,0.00133399045040012,0.0148370438465064,0.0235503508163167,0.000957619687247625,1.75118435843906,0.849849237117142,1.26019600079192,1.80692937594229,1.23006641470664,1.97276002692323,0.284473390964902,0.288201794488707,0.282855649932138,0.287945461796025,0.288241624014146,0.286377190573861,161.941244798106,53.9901993859316,81.3026674029089,0.114141279058275,0.284597806024147,0.950937007596112,0.798171203542605,0.944148747665644
161,0.0023530938529597,0.902196292778691,0.000993554401633577,7.66959930073642,7.33101492419199,0.590229666594081,1605,1579,0.00385032786209433,0.0104309052687148,0.00451135517290545,0.0280821509680095,0.0200563445720067,0.00401439631745617,6.80669265756985,4.34148224395265,0.920434998441486,0.296579074741986,0.182447342026078,0.152275249722531,0.283451894127449,0.277523440934672,0.279536524487443,0.284072930925969,0.264474293734055,0.281450359262868,155.727252616571,61.1668797397531,101.777242676542,0.11291640186436,0.403167422715013,1.35663798765743,1.20297757488783,0.737282968816335
162,0.141107924451592,0.0121875695136484,0.438176758261503,7.55105365349554,6.41766404495696,0.719798833678897,1601,1559,0.042064881769012,0.0407808649513019,0.000934194235638434,0.061226079725498,0.0401245680929217,0.0026138660981103,0.980728146697525,0.851149782473586,1.63496592169916,1.27574501603496,0.494313843680932,0.835793465013252,0.282521688002228,0.285831491717656,0.309642731894897,0.285559258939353,0.291148500365764,0.284720414841589,163.394133247617,59.423072202017,104.352314720929,0.101588548477283,0.426190038369424,1.97021598744011,0.606333363926846,1.64316800056715
163,0.00584709898608874,0.0144302970466382,0.0139403296227592,6.66018069364335,7.64313635671294,0.282078929913994,1594,1540,0.00398938770829059,0.0402498008220936,0.00524583661703098,0.0321060266808897,0.00276046823300399,0.00411377870616834,5.29097052750141,0.803671297131517,1.08749516621074,0.731221228753541,9.85035116153431,0.789005012817453,0.282572569201483,0.290535641681884,0.278741056244556,0.282058943616631,0.280170901548166,0.283658008524156,195.826081982637,57.0347749110137,151.838152657756,0.0787303840065126,0.414016385795579,1.46815408595835,0.492072254995796,0.561279221440138
164,0.0199676774195013,0.383660025537963,0.00259783164971263,6.47275364205996,7.46811419917059,0.489491562710995,1601,1554,0.0060090407863281,0.0133186872002763,0.0039826132153267,0.00374017545931292,0.0168841975318288,0.000551647057943183,2.11061485782343,1.02287417408791,0.765090167410489,1.62673705928758,1.3945045707681,1.10268231349539,0.286698756041828,0.27670307712844,0.277133028419801,0.280659426495602,0.300253746776704,0.280051025755594,164.479851813003,51.9017231099427,146.334478175674,0.0971285845158636,0.241183647902257,1.2194271299673,0.938754591347187,0.699355625394881
