MAP_ID,sim_count_best,calls_ratio,sms_ratio,vol_ratio,active_days__allweek__allday__callandtext,number_of_contacts__allweek__allday__text,number_of_contacts__allweek__allday__call,call_duration__allweek__allday__call__std,call_duration__allweek__allday__call__mean,percent_nocturnal__allweek__allday__text,percent_nocturnal__allweek__allday__call,percent_initiated_conversations__allweek__allday__callandtext,percent_initiated_interactions__allweek__allday__call,response_delay_text__allweek__allday__callandtext__std,response_delay_text__allweek__allday__callandtext__mean,response_rate_text__allweek__allday__callandtext,entropy_of_contacts__allweek__allday__text,entropy_of_contacts__allweek__allday__call,balance_of_contacts__allweek__allday__text__std,balance_of_contacts__allweek__allday__text__mean,balance_of_contacts__allweek__allday__call__std,balance_of_contacts__allweek__allday__call__mean,interactions_per_contact__allweek__allday__text__std,interactions_per_contact__allweek__allday__text__mean,interactions_per_contact__allweek__allday__call__std,interactions_per_contact__allweek__allday__call__mean,interevent_time__allweek__allday__text__std,interevent_time__allweek__allday__text__mean,interevent_time__allweek__allday__call__std,interevent_time__allweek__allday__call__mean,percent_pareto_interactions__allweek__allday__text,percent_pareto_interactions__allweek__allday__call,percent_pareto_durations__allweek__allday__call,number_of_interactions__allweek__allday__text,number_of_interactions__allweek__allday__call,number_of_interaction_in__allweek__allday__text,number_of_interaction_in__allweek__allday__call,number_of_interaction_out__allweek__allday__text,number_of_interaction_out__allweek__allday__call,number_of_antennas__allweek__allday,entropy_of_antennas__allweek__allday,percent_at_home__allweek__allday,radius_of_gyration__allweek__allday,frequent_antennas__allweek__allday,churn_rate__std,churn_rate__mean,calls_ratio_var,sms_ratio_var,vol_ratio_var,calls_entropy,sms_entropy,sms2calls_ratio,calls_isolation,sms_isolation,og_calls_work_ratio,og_sms_work_ratio,og_vol_work_ratio,ic_calls_work_ratio,ic_sms_work_ratio,ic_vol_work_ratio,og_calls_peak_ratio,og_sms_peak_ratio,og_vol_peak_ratio,ic_calls_peak_ratio,ic_sms_peak_ratio,ic_vol_peak_ratio,og_calls_week_ratio,og_sms_week_ratio,og_vol_week_ratio,ic_calls_week_ratio,ic_sms_week_ratio,ic_vol_week_ratio,dist2d,calls_dist_mean,sms_dist_mean,calls2d_ratio,sms2d_ratio
79,6689.475358041133,1.2508307647317403,0.9613837818515696,1.1346418084001477,24.972750799196515,58.232620297937665,16.857145125978725,112.91501899918048,68.73981389393526,0.37055870723431794,0.34177443250090245,0.22909309554977203,0.5453410562549095,136.2383300370899,167.51675617410095,0.06154638910190553,3.1507920499263093,1.4956191682865625,0.02569273165112992,0.019240117601176145,0.028455954230489872,0.05043312274348916,6.13798465865784,3.7536488966079604,6.06136110072825,3.533135696673314,46894.59328428975,25644.475011164992,118658.54265902315,137799.1580515888,0.15555709317882083,0.34116941040154114,0.10327590758295037,228.4687611669184,107.84921449738142,100.92322330007678,58.96265263767531,127.54553786684133,48.886561859706184,13.000058508848783,1.2572534880581794,0.5817699831396518,28.693428270606926,3.3615876636445856,0.15030484436627659,0.23183927674685173,0.014899928108831999,0.018151572938767,0.0164799326885755,7.15029599489233,7.245105877551469,0.774119084036047,1600.0,1527.0,0.0348162596539023,0.016650645553347,0.0028426756246065603,0.041910749068048994,0.00872840355832818,0.0046204887508302,0.221639336927586,0.569346497414198,1.30346775104484,0.762916975029466,3.3050084662686,0.8416850291639659,0.312904947347301,0.289605798554461,0.298720292837585,0.314702616590009,0.292169126306133,0.300375003934167,101.980742577873,56.6436814587979,78.4745757545555,0.193421886391312,0.30989092905778803
80,6768.724888783025,0.5162392888010621,0.6027360278481709,0.8938134435556057,26.40656169410921,71.74771031720651,22.761580386995906,118.97250482308904,69.86063109649471,0.3774848794961611,0.38341251930092196,0.2539954023943621,0.542591295325347,172.24729291877304,202.17412473112597,0.07961325051550232,3.2909071652755295,1.7798862020548005,0.023285804822933506,0.015907509337826503,0.03002034730458841,0.039608445278917916,6.747300869028888,3.884844732208901,9.79637700560281,4.672087666772588,38559.854335656106,21296.891233818995,116017.44507024203,124417.68539054802,0.14526369441902598,0.303638871274285,0.09725571588208912,292.5325159694951,172.43856036457106,130.686103498439,89.03386175503992,161.84641247105594,83.40469860953121,11.777246791121701,0.8808781764008291,0.732229762472074,26.73943153503981,2.43249198577729,0.12073705606432401,0.16274519916494193,0.139915483348487,0.0173904610852149,0.0133663182036345,6.37888996336542,6.2920987913823305,0.6401963689629859,1607.0,1573.0,0.0218585034870116,0.0446121864306473,0.000609065193183926,0.00855013345928711,0.0387500343331632,0.000571668530029545,1.4973302060981102,0.553457040128942,3.8208289611752404,2.29987930554266,0.6208032522604611,1.8041021671826598,0.239200781852185,0.286306349844973,0.287670358177981,0.25805702420716303,0.28327281059225107,0.283028561240832,103.985844970361,50.443705781240396,64.5374201982501,0.199345801203413,0.3031590661161
81,23630.404317877943,1.0561321094663365,0.774650444825337,0.9761869190238435,26.85651289017214,76.88529335890772,20.23297886731394,129.055928063777,71.90642716358548,0.3777963968940478,0.3874766460053814,0.2274947174325523,0.5580146853547637,152.3438082539641,183.2291877782162,0.06868129908203457,3.3395350445944105,1.7665947040351657,0.02217636660681642,0.014200218812785036,0.028993651909910927,0.03615353437384336,8.398165281690199,4.4236655860697,9.437055874766724,4.835670924477569,31971.575601133194,16431.706755564002,119479.05205034884,127091.26626914313,0.12017906841892492,0.30511894311273907,0.07997995414977836,353.8481326192538,156.44968319406632,152.11137927111065,85.79691158705737,201.73675334814303,70.65277160700894,12.32534244966157,1.0190496760603747,0.6678899699123217,24.302652732664104,2.6299662868537057,0.12645292841322106,0.18011286740458027,0.0485467382444136,0.0178403665709491,0.0282749516330413,5.73705353368397,6.79069048780853,0.49090606065417997,1599.0,1543.0,0.0319628278243703,0.0360476701940117,0.0039055726050990797,0.011186486350157,0.0246115304697885,0.00323963484635807,1.62359909963274,0.5539750940364461,1.34668199780606,1.6302745501947298,0.651088423784124,1.20253687458994,0.28698535542915304,0.282976526878966,0.284738596519336,0.280938794383792,0.28242766819295095,0.282126145661001,108.80241811921499,35.3231575627609,71.1992565899478,0.0675643448925541,0.28843053374740196
82,5595.002782536426,1.3693438537882237,1.0393159028257928,0.9620365326126815,26.53776497104299,70.32963113613974,22.86398676330867,133.69594616445227,74.54081782746735,0.4002140617344509,0.40347230472000245,0.2500491165152445,0.5659125907949414,176.78661649359174,193.63178682792332,0.0880031264697254,3.281782259150029,1.755967603320761,0.02413568173030091,0.015816266044433994,0.029084321684442235,0.03752665250714718,7.926694606332278,4.344337826749603,11.203774216111182,5.274858293812669,34356.449462202036,17915.836180009803,114161.27653615456,121621.89436759327,0.1258398578903728,0.28895830283013746,0.08323594714868068,312.79041144368404,224.72453595713392,133.1793429898919,119.46226063487195,179.61106845379155,105.26227532226291,12.843831724235459,0.9893540556834708,0.6958211315900631,28.096777045159037,2.675031045346268,0.1382091931762558,0.19546039072428453,0.00995995544041444,0.398982888175555,0.0011193319686320599,6.82700550662451,7.80047506653974,0.530251152044028,1594.0,1539.0,0.00139305733625713,0.0159984301947214,0.00395027183352534,0.032383123327542,0.0292910943652625,0.0040186651008106795,10.7444906765295,0.589287437670902,0.300347042905245,0.532798585367932,0.6507811353968019,0.30135862962663,0.292850777185266,0.29039185997613004,0.284810752878408,0.29285581259842997,0.27659518289881607,0.28702922708381,108.067737299046,59.710568186613706,84.41082756290159,0.131357818633203,0.321932790317553
83,11206.148055528787,1.0646454595257968,0.8291507024502132,0.7846106523229174,25.652496066984117,64.14412155462576,21.654587217595747,123.83337311543382,71.66658262633146,0.38431007599178146,0.3784967754326944,0.25814039891669427,0.5440422158652316,162.63315478961763,188.3230001198174,0.07930513059086118,3.2216685630610704,1.723137277355748,0.02424353737071482,0.01703324370009597,0.030046830620329635,0.04593049157491364,6.70518940119741,3.8393048897201667,9.649653535625875,5.531175711546255,42116.589143473175,22500.545648665946,115228.98685888672,126522.83807846009,0.1483909679684227,0.3180718828994637,0.09646366594378442,258.17101784806,185.32535486020777,110.98892507886808,96.19278700205179,147.18209276919197,89.13256785815628,12.788537739882281,1.110873377461344,0.6414923485054776,30.895391599026677,3.0728471316816948,0.13944134389281437,0.20879382756409132,0.0130686527016428,0.0202317971545314,0.0466363416535742,7.487896478304171,7.95170638860482,0.6870038632051401,1603.0,1570.0,0.0299079652942023,0.00987071744679115,0.00451844496307021,0.0340717572542263,0.0114647762311225,0.00406623049148176,0.217140368071436,1.7631976953547002,1.22422215715585,0.7575037147102529,1.678295802939,1.0071440186460001,0.296348196084201,0.286492553820667,0.31027517095260304,0.300369853520252,0.28754149075631297,0.293090526441667,118.04940161661999,63.162475047962396,90.8460666348856,0.199349261277696,0.416760738302486
84,3991.4038350219485,1.4347925920545288,0.7044134780349413,1.1294270798607955,24.52186563749313,58.01459608009141,14.549443196743454,111.30884397315467,64.95675615198472,0.3704214126972663,0.33692607584073264,0.21681649353168786,0.5713164686674042,102.51871324262693,132.18992035766965,0.04864328579373959,3.1360405524045043,1.4265461367067473,0.026919283097142345,0.020151650865019174,0.028671879577729036,0.051165077897507454,6.405091127977122,3.8585321335636973,5.934142316014911,3.475455690765923,46667.36231654368,24331.84807620796,127433.33714004654,147582.0327125896,0.151393775688109,0.36580577478440673,0.09716541852242437,231.29479706966276,96.24471587372292,96.07537000498132,51.89350678801554,135.21942706468099,44.35120908570731,12.356933797665475,1.2067232124295433,0.5999383958231906,32.20815998916078,3.342398043442642,0.15173008724897533,0.23652831766832508,0.040370630181543,0.0069702389728156,2.05227758936971,7.3910555439481795,6.81886710529512,0.824055655386471,1590.0,1544.0,0.0365518855476947,0.0363983315930267,0.00203178768882588,0.0448810270427442,0.00690779703548159,0.00442787054366937,0.168091803278689,0.5515558964149929,1.5268599538548602,0.848333408371228,10.727867114331199,0.896841766896145,0.28828522600183504,0.280684579053571,0.311124375205418,0.30491369923739897,0.288737609220952,0.288021818566487,137.265481384073,67.79796724657271,77.789169827009,0.192469820272102,0.192285953425104
85,36571.53579538505,1.1834761085475674,1.010583504679819,1.0796883361529066,26.840200257512876,79.46542373244979,31.050230781125478,134.22674067045546,75.73388640642298,0.3792013492308539,0.3958272676671215,0.2885492126144445,0.5371942913829045,227.12028725002884,233.13252623367765,0.11568618661957059,3.3601930131622337,2.012800100006693,0.02176224890316064,0.014378138715181009,0.028573634989726135,0.03499897621002403,7.48288430718238,4.041939037433647,15.200652142794747,6.584491626165038,35458.11666218033,18979.45098643492,96725.63881486095,99711.66584988426,0.137017260967109,0.2609741433480526,0.09027610463407798,336.6715368068626,316.62876166630383,149.54578531947635,164.21785092016657,187.12575148738668,152.41091074613746,15.762091681027497,1.1924294826336148,0.6144380482980907,34.97899893559048,3.434396100577067,0.1326106741447403,0.19601854372724814,0.0691303072862233,0.0311473079387991,0.28593610799714597,6.8719765246610995,6.75844200267981,1.07938199692541,1609.0,1602.0,0.0399081464562051,0.0209597012945258,0.0026916418581445396,0.0245321350023292,0.0184728540782314,0.0029482710671242802,1.6519904777618,0.8013389069706459,1.01689212868858,1.30562463370979,0.570670213956264,0.8655022980958629,0.274243644798652,0.289646066700306,0.286365840398538,0.273815674861059,0.28893509764819897,0.278333866360836,120.456253113711,52.9771951696951,65.6816976717138,0.150998712698224,0.308788835626092
86,12876.409189419113,1.3398618712093255,1.2479534841734807,0.8089717002669509,25.419088165096117,61.253886361635054,18.466239279488857,120.50934951838892,69.40401648476683,0.38044498978754226,0.36491558013476383,0.24535817576154847,0.5554239300690356,139.7007463139621,170.19727156182546,0.06411485476245692,3.165130248641598,1.6286136931558444,0.025463895955071664,0.017973793639747413,0.03046274258858656,0.04854703605192485,7.050117409509847,3.9711698491521497,7.82894490166489,6.234222470088637,42419.56816961872,22366.35964170419,121554.76252055979,135818.54913760818,0.1429293912226618,0.3339074971290758,0.0926059073792062,252.67131126627748,139.5353747133464,106.85162389152572,73.7799013719354,145.81968737475182,65.75547334141115,11.89810702005691,1.09830964067839,0.6398363718434922,30.15227697573101,2.978714816467533,0.14166423083738006,0.20992632266178562,0.0039608075225655605,0.585363070596296,0.00999266442449736,7.3910555439481795,7.325047784214769,0.511439152787759,1606.0,1570.0,0.00414993075332364,0.0224980402782588,0.00417218070331037,0.004551623313293771,0.0231244651910602,0.00128821001337169,2.2115822036211403,0.78727370980816,1.10899490444476,1.7429804136419698,0.5790869026304921,0.99966481944941,0.282091883464703,0.28101636114365103,0.281835869321883,0.28483969768194395,0.268325336321317,0.28442839224953803,134.137023957167,65.0866684956911,88.02855772875999,0.165124685800228,0.30903106960756604
87,5625.1984794036725,1.3649007759103209,0.8418980676832044,0.8348981862001172,24.21060315872188,59.44895415879944,9.159457714245656,99.19238328940821,56.91263036644177,0.3433629534985013,0.2787997946116181,0.15739521883295096,0.6124317602821924,55.526510491377664,66.95467639992646,0.028242257929325148,3.147710182503763,1.0451347005850646,0.02929654553022117,0.023408969088875402,0.023523357367498318,0.055676298354423386,6.366735527017748,4.038212992764545,3.9632458896164247,3.2286894228124865,47263.82224563482,24584.660994633192,122063.59159492966,154985.68282757286,0.14748227960031066,0.3875395513616936,0.09592227971620791,245.53228528527353,55.760657545784596,97.03653299134614,31.91780171433897,148.49575229392715,23.84285583144567,12.917170476897228,1.2415343702833859,0.5934205572873299,36.66310305859182,3.5634266511870707,0.1536034820321635,0.2570876022442335,0.0237533476850919,0.0268858246750867,0.0476490259984473,7.6025484626321695,6.25549095919176,0.47747168934963,1579.0,1371.0,0.0121003077925282,0.0307117731034094,0.00329697893239341,0.0321850354570705,0.0146319269845439,0.00398945448173914,1.84975636166757,0.774714871748636,0.976409863765973,1.05358943067862,4.8751935865901395,1.1071574155853001,0.267402023851546,0.272405094161263,0.281075635604737,0.269602832986115,0.278603485097032,0.27262080270440503,178.846888891631,62.60543974788,107.08874906756901,0.0591885728025093,0.292275118085714
88,1584.648462614845,1.31874539997343,1.2921513160387312,0.7200358373622513,25.268531960397404,61.907590202865144,18.165577339913415,120.52750150023525,68.96641607786077,0.38379574489739815,0.3631994423741536,0.23469324359206015,0.5565078225976057,130.12684757499704,168.5611046373411,0.0544716836174955,3.1639454589929357,1.6092360025957813,0.025926481290951712,0.01779635868069863,0.029290980112209233,0.04731817400959027,7.16607139061431,3.9739053530524178,7.164477866726097,4.646003652415984,42577.27787333683,22102.60039555978,121711.47303631762,137508.02242599716,0.1425023609336103,0.34059750890909013,0.09261069241935989,254.44834177341352,128.0637156715508,108.29782577765177,68.07427347414392,146.15051599576287,59.98944219740669,12.050743419105768,1.1334518728832397,0.621883172578377,30.91349097535045,3.1007231269042976,0.14526073706184767,0.22053001166280256,0.0019453958758223302,0.6551967153983921,0.0063544334583388,7.30826082715143,7.325047784214769,0.5359467863566011,1609.0,1587.0,0.0026655240627329302,0.00821873263543528,0.00420020826288015,0.0041282746262416795,0.0255972622760307,0.00237217169271622,3.1808839502047004,3.2187598694599404,0.7673383045110791,2.63578471651602,0.180499303546555,0.9357183904205699,0.29110701033138897,0.29396559387499,0.28974301877011893,0.290479810295927,0.24268111368508105,0.291025166514372,132.194001411165,59.77283323095679,103.354794525397,0.165124685800228,0.280626204878173
89,4219.06281616682,1.4295256556354083,0.6397439257270212,1.7886718189020197,24.41455721263855,55.692101967091716,14.440195528653739,111.35223427049058,65.91450972581698,0.3669389813226122,0.32913346941750526,0.2142295642387586,0.559622640113351,101.07522098463492,130.92472175433738,0.04666428452469809,3.092191811530129,1.3560914425486543,0.027523745663181134,0.020823372072028664,0.0284906536590802,0.05574529802763757,6.3174407293242645,3.9007304446354936,4.7816520825506865,3.1257893248804893,48112.832042746435,25658.41928978749,124955.00372519503,149540.55302398824,0.15177030185699897,0.37090214404119154,0.09819353244570035,218.9617595632745,88.87161095846234,93.64913942281358,48.597659705699535,125.31262014046087,40.27395125276283,11.882543815357964,1.2309908857761553,0.583722577794285,29.300322488457347,3.2110196697596716,0.15525731377537005,0.24059967503213547,0.14279276504443802,0.0170428362015839,1.44834625400614,7.455123761359499,7.70037792534659,0.7144507388518371,1579.0,1494.0,0.0370709559304302,0.039514992555557994,0.000581864854480616,0.0443776733604095,0.0390272442575221,0.00397983433252265,1.5459172963895902,1.2162093023255802,2.72070871582272,1.04145538997484,0.510055865921788,0.7219846022241229,0.28005251732705605,0.273328456276936,0.29720242699525895,0.28694581532367197,0.294633335182549,0.274312414095669,132.95404981088998,67.1495378886437,90.3132539190105,0.17732767599766397,0.270769473213958
90,17646.52775922782,0.8713156877735675,1.4114162524461495,0.7217822087437874,25.5806832213283,61.99403470254911,13.749958022301865,171.83994526337167,93.90794866368883,0.4088173977605813,0.37333078042825774,0.19112726440988967,0.6098058352396971,98.20006895287571,143.20832950363783,0.038091102812384196,3.101841602218054,1.434209285817532,0.03169572452695651,0.019942097715508676,0.027227783959172486,0.044096832874530784,9.256530048528612,4.711446292684076,5.794940688891803,4.090282301005287,38127.2328475116,19512.742245385827,128453.80375223419,142525.14832848645,0.12536073582590698,0.3344923844693641,0.08010888220357869,282.31832682682074,81.82078441356224,108.11208221964615,48.31625949768763,174.2062446071745,33.504524915874576,9.317477844177553,0.8151675025941755,0.7403059064174402,26.332589288859012,2.1549305916397445,0.15242580574429632,0.2132841286308803,0.0328051175354068,0.308025499665968,0.0225938492017416,6.496916690822379,6.397505077241799,0.561872487600298,1586.0,1475.0,0.00246700315797997,0.0106861562172223,0.00173517780095689,0.0298065711359738,0.0277337665825232,0.00280869606326336,4.908383679549781,9.36276112624886,1.22281160245297,0.612776288021833,0.8326472830229771,0.8521552069693491,0.287445517166921,0.29352251064954804,0.289246744764786,0.287358775859721,0.278260991796015,0.279753365535293,124.262204696404,61.2315970805706,81.0059366994803,0.0872322249559744,0.27237466596223703
91,12760.944209313375,1.7952828469783664,1.2345664083424999,1.0124111933610502,25.590421284713344,63.75209536428796,13.96478168022911,125.88339879523849,69.70824837193419,0.3823160085499088,0.3406644551669108,0.17961604793734134,0.5931602387300519,96.94425772659594,128.62189809469206,0.04172233658604403,3.175749050175407,1.4129419389419542,0.02784254212802812,0.019554665736296283,0.025580609739191216,0.04443275276784681,7.838595965283411,4.4193018648741615,5.91694992706739,3.6028783181313133,38768.785304839585,19996.686977220816,125163.82384152163,144473.09210988358,0.1274724403839792,0.34782395865527677,0.08472369422979206,285.3367999017724,90.56841931508313,115.57782135693527,52.74531387613775,169.7589785448372,37.82310543894542,8.924262311068771,0.7092203745016484,0.7720762435137524,25.103361054456162,2.1731472121509006,0.10959220498967268,0.15578500537082923,0.033473850454990996,0.094667534112686,0.125486827308979,5.56408392894667,6.225397689152371,0.512123115495272,1589.0,1461.0,0.0296564756896756,0.0300596762649637,0.00384618760038891,0.0412139759777727,0.00634141727945054,0.00387447968793436,0.43524402507649196,0.642476433794379,1.18599530817923,0.758347437058029,7.37115707098938,1.09360946020464,0.283557582853047,0.285808882455517,0.28030958486295504,0.28212449731145,0.284454747499329,0.285963278961152,148.206352471314,49.050678936625395,128.917442893497,0.0777701737857592,0.36392799643099205
92,26158.96885460072,1.049293683429027,0.7700060410917888,1.0017727256280913,25.101476357069302,63.963186060655104,15.64888974557324,117.81524109787765,66.05171917075066,0.384125546570594,0.3341392003589964,0.19484538046343733,0.5756621347221271,105.22154348344273,124.66413576967962,0.05011054951806891,3.165118039732015,1.376807146660409,0.02749374672247316,0.020221156091993958,0.025416177920568654,0.049191915081580564,7.549608053681579,4.246451420780789,7.564544952500083,4.368595679688685,42181.79811282714,21765.539195162983,116815.94087437732,136757.24181844998,0.13733007156260377,0.33917203040003746,0.0900472046167293,274.0841286366173,119.68487468350558,117.40119165015042,64.67513264525189,156.6829369864667,55.00974203825375,10.474621872538728,1.0691159402658756,0.6198946122693749,26.973198862103022,2.8492860850566006,0.13535689904088238,0.20782317981491166,0.0556886721414596,0.0377750698466793,0.0386917648868882,6.51089439618755,6.3695285642777,0.525255024991838,1596.0,1510.0,0.0308901912927493,0.0382068410719732,0.0020599721212253602,0.0276842447996795,0.0375087989385568,0.00380678821852832,1.5637537547905902,0.7699744299274929,1.352364935155,1.20079754767653,0.707463494445743,1.14235467335587,0.286824504737913,0.28831007083709803,0.286785496458691,0.289781403812481,0.28863555795497103,0.293018092177834,158.850356672647,56.8281991583656,93.8769043202916,0.0981165929439783,0.258641081204878
93,2100.957357545454,0.9923095095405863,1.1460786985178406,1.229026386384855,23.344437658701512,53.191116017212046,7.990558205225954,98.32494063678706,57.47178086328219,0.37635518706126575,0.28130839888035036,0.14882399240664856,0.6118961254178356,47.190949883041945,65.30662113586189,0.02289307288197594,3.0114148075192158,0.9263013202721819,0.03284407063946769,0.026859002913031976,0.022640334855851346,0.06020323013232118,6.764307286187687,4.1897025384386355,3.604263640245171,2.631398541971128,51738.316624369734,26811.654331523092,117770.73974746173,150555.41807983725,0.14892957242121063,0.3761796359533386,0.09770139799140082,221.36766869005618,49.047419374027065,91.62506167797491,29.133222510136576,129.74260701208144,19.914196863890474,9.896367937119532,1.10464273278356,0.6107322925650023,27.80330861676212,3.0072377855164127,0.14799786956385502,0.23939216319170814,0.14163974034289098,0.201300535347642,0.0722125075165848,7.298973192348501,6.3695285642777,1.2293231785134,1591.0,1388.0,0.0371045306534209,0.0106917443250253,0.000697397140115096,0.0109091921838198,0.030595881865825,0.000886325627705249,0.8779200418082049,2.63753759065983,1.37728007388594,1.20079754767653,0.343230213651646,1.2762729938683,0.29751672360257303,0.279972051165133,0.279491955847975,0.28233374893518204,0.270752153525366,0.289397736989853,170.230615818,69.195808648774,90.97126162247801,0.0972198232355641,0.233447002364045
94,17845.353008690006,0.7117121631207819,1.4715695366386714,1.0911881860856583,24.150147068218665,60.863136674728636,10.820786168612498,103.66770829698753,60.79412155878417,0.36491567182106893,0.29291437622661515,0.1671148162974474,0.6063762222553734,67.64630604249908,87.46732920856184,0.03225430910454032,3.100657950864458,1.1283865096033774,0.03143806695113437,0.02483195776681359,0.024224747309983388,0.0573969838310313,7.175389451758522,4.308930029803241,5.771487070334409,5.671053025773516,46032.17026221248,23628.032421203636,116041.16636971774,142835.26813715263,0.13846912711411163,0.3634705668621098,0.09305197450407843,264.2078308558839,73.18741683478133,106.75282860803523,39.79882179145195,157.45500224784837,33.38859504332953,11.282038922334104,0.9951310823138552,0.6653311757776679,33.608759006711686,2.9784961699345223,0.13534404378210582,0.2164054474033578,0.12503851114313197,0.203653579386708,0.37212378355088505,7.13851998950816,5.78661862624214,1.78919770549875,1598.0,1518.0,0.0514126093056837,0.0146298352985657,0.000446020821419753,0.016386135385009,0.0402233916044246,0.00119950065456009,0.9181812206264169,1.2590431467361,2.16707487753674,1.34803367902249,0.47313341097308503,1.8786587977726001,0.288484266455475,0.289245080349957,0.2783058200454461,0.283205548214919,0.27740592258661306,0.266608594947689,166.630167698898,71.9688940281225,100.50942169149201,0.11366904369550901,0.287663207528208
95,10926.5516971654,1.277842073950341,1.4752521790602515,0.7995743831920494,26.147319304628034,74.72656135595868,16.610335960567713,108.62132692340175,62.02901263636807,0.3670931028410432,0.34700223561858723,0.2110131158972523,0.5622613675033774,113.30423593625449,139.89411355671893,0.05144623579047686,3.3346652922931774,1.5115714795790827,0.02332482039696031,0.016364118577615168,0.028395696831255576,0.04833110537870278,7.069356160373704,4.05087941158602,8.40629173948435,7.454283510549373,36620.766867758306,19370.118899679284,123724.7574922574,140517.535393072,0.13742675710974306,0.3441181036275616,0.09159698887288929,312.97149013873707,125.14168763709596,136.43645985935052,66.55670099287818,176.53503027938706,58.58498664421766,12.3652715929104,1.1126406902634982,0.6200194684817045,28.689228022376877,3.0485893971491995,0.12544389774514048,0.18816434442608612,0.00611194046171237,0.902196292778691,0.00112903620384505,6.829493743171411,7.33101492419199,0.5377397341288851,1602.0,1568.0,0.0038503278620943297,0.0104309052687148,0.004128073230117071,0.008155171489079809,0.0200710364704642,0.00327262325408503,3.0657337723424303,4.34148224395265,0.5088536616214849,1.2311701359455,0.33805619530170394,0.5964659790517309,0.283451894127449,0.27752344093467196,0.297036486336229,0.28407293092596897,0.26447429373405495,0.290340328501167,152.901325297607,56.3944188494784,98.0760942717443,0.11291640186436,0.27235494916440195
96,2226.35808336899,1.5190196746622904,0.8924745262456563,1.0406641396755283,23.918218803063745,58.893294481017136,9.349506784724712,112.34655537970751,64.2830732287261,0.36664543885784623,0.28451006979073773,0.13900985216032147,0.5815654619388597,48.662555219547116,71.51391347308744,0.02017580543749096,3.1191971543532526,1.121550448117329,0.02880134102417558,0.022701737652666806,0.0214320006789014,0.04636468267839972,6.420310131899168,3.976511405273198,3.1350334852702777,2.659418616835529,49208.2659885697,25031.326776589118,136668.94268436002,161002.03381493888,0.14870213896856416,0.37902070357513595,0.09687481281214139,238.10317515126147,41.867460531986374,98.98160900390322,26.947963358008987,139.12156614735815,14.919497173977307,12.455803870211842,1.366840600889592,0.5269382056502085,27.96710954977402,3.6740097897702153,0.1626525467745525,0.26797737245635983,0.00923398031656914,0.11446987655690899,0.0142930515702714,7.13423085511528,6.56813975566159,0.461708242506015,1503.0,1139.0,0.31679138768544,0.29124718468468497,0.0527809307604994,0.410336266686697,0.391258460240558,0.043574026180206,0.7819812504613571,1.2695946130149098,0.53151228444987,0.955413054773169,0.5807636603028311,0.446266561272283,0.292773980036838,0.332894144144144,0.460221515984872,0.28630145165359805,0.286157926804924,0.27532300508532503,161.516993770451,77.151910897273,123.362701480392,0.123638791439042,0.265559520864987
97,15670.130868754617,1.1168607562690704,1.2048372355380332,0.9095486578984646,26.645107337805978,72.99749210073661,23.814158973220078,132.93679406814954,73.94316778308314,0.3827588273920647,0.39081455253509384,0.25605228290583576,0.5526858369075297,186.45842303847553,207.77635848659446,0.08541333718780653,3.2678117301321468,1.848846183926119,0.024206628098374025,0.015742513895330407,0.02929434262244262,0.03690567914275899,8.069140676711152,4.275893757237573,11.416972200560652,6.274865009104739,35520.02886924784,18861.635393522043,109321.15454149792,115308.26016319197,0.12886442540727933,0.28490202124502806,0.08478251588383934,319.8056572931858,207.68507523779718,140.23184159066585,110.446707844766,179.57381570251994,97.23836739303138,11.64348226900161,1.0146248051700275,0.6562894713482524,26.696868854116133,2.7069574229151003,0.12252024672580164,0.1751582781154874,0.00423785331967794,0.148924150691754,0.00361219251004069,6.12985058531928,6.675290283767691,0.41513600085343505,1600.0,1559.0,0.00451077154583135,0.0195340553273391,0.0038361918578055,0.0075465897713682,0.038812085953697,0.00192398057393568,3.3832934847579197,0.5624252839211,0.502676134321544,6.19737954353339,0.520361268342886,0.8012578283962691,0.287842742653973,0.283578107965136,0.27845253641643397,0.28861811800278103,0.255531908166574,0.28184038347146695,126.05976384991101,47.6835972611022,74.80678168983279,0.119788815594889,0.31738012220340805
